read,bnf,read_new,bnf_new
ps9I.,00.00.00.00,ps9I,00000000
ps9J.,00.00.00.00,ps9J,00000000
ps9K.,00.00.00.00,ps9K,00000000
ps9L.,00.00.00.00,ps9L,00000000
ps9M.,00.00.00.00,ps9M,00000000
ps9N.,00.00.00.00,ps9N,00000000
ps9O.,00.00.00.00,ps9O,00000000
ps9P.,00.00.00.00,ps9P,00000000
ps9Q.,00.00.00.00,ps9Q,00000000
ps9R.,00.00.00.00,ps9R,00000000
ps9S.,00.00.00.00,ps9S,00000000
ps9T.,00.00.00.00,ps9T,00000000
ps9U.,00.00.00.00,ps9U,00000000
ps9V.,00.00.00.00,ps9V,00000000
ps9W.,00.00.00.00,ps9W,00000000
ps9X.,00.00.00.00,ps9X,00000000
ps9Y.,00.00.00.00,ps9Y,00000000
ps9Z.,00.00.00.00,ps9Z,00000000
ps9a.,00.00.00.00,ps9a,00000000
ps9b.,00.00.00.00,ps9b,00000000
ps9c.,00.00.00.00,ps9c,00000000
ps9d.,00.00.00.00,ps9d,00000000
ps9e.,00.00.00.00,ps9e,00000000
ps9f.,00.00.00.00,ps9f,00000000
ps9g.,00.00.00.00,ps9g,00000000
ps9h.,00.00.00.00,ps9h,00000000
ps9i.,00.00.00.00,ps9i,00000000
ps9j.,00.00.00.00,ps9j,00000000
ps9k.,00.00.00.00,ps9k,00000000
ps9l.,00.00.00.00,ps9l,00000000
ps9m.,00.00.00.00,ps9m,00000000
ps9n.,00.00.00.00,ps9n,00000000
ps9o.,00.00.00.00,ps9o,00000000
ps9p.,00.00.00.00,ps9p,00000000
ps9q.,00.00.00.00,ps9q,00000000
ps9r.,00.00.00.00,ps9r,00000000
ps9s.,00.00.00.00,ps9s,00000000
ps9t.,00.00.00.00,ps9t,00000000
ps9u.,00.00.00.00,ps9u,00000000
ps9v.,00.00.00.00,ps9v,00000000
ps9w.,00.00.00.00,ps9w,00000000
ps9x.,00.00.00.00,ps9x,00000000
ps9y.,00.00.00.00,ps9y,00000000
ps9z.,00.00.00.00,ps9z,00000000
psA..,00.00.00.00,psA,00000000
psA1.,00.00.00.00,psA1,00000000
psA2.,00.00.00.00,psA2,00000000
psA3.,00.00.00.00,psA3,00000000
psA4.,00.00.00.00,psA4,00000000
psA5.,00.00.00.00,psA5,00000000
psA6.,00.00.00.00,psA6,00000000
psA7.,00.00.00.00,psA7,00000000
psA8.,00.00.00.00,psA8,00000000
psA9.,00.00.00.00,psA9,00000000
psAA.,00.00.00.00,psAA,00000000
psAB.,00.00.00.00,psAB,00000000
psAC.,00.00.00.00,psAC,00000000
psAD.,00.00.00.00,psAD,00000000
psAE.,00.00.00.00,psAE,00000000
psAF.,00.00.00.00,psAF,00000000
psAG.,00.00.00.00,psAG,00000000
psAH.,00.00.00.00,psAH,00000000
psAI.,00.00.00.00,psAI,00000000
psAJ.,00.00.00.00,psAJ,00000000
psAK.,00.00.00.00,psAK,00000000
psAL.,00.00.00.00,psAL,00000000
psAM.,00.00.00.00,psAM,00000000
psAN.,00.00.00.00,psAN,00000000
psAO.,00.00.00.00,psAO,00000000
psAP.,00.00.00.00,psAP,00000000
psAQ.,00.00.00.00,psAQ,00000000
psAR.,00.00.00.00,psAR,00000000
psAS.,00.00.00.00,psAS,00000000
psAT.,00.00.00.00,psAT,00000000
psAU.,00.00.00.00,psAU,00000000
psAV.,00.00.00.00,psAV,00000000
psAW.,00.00.00.00,psAW,00000000
psAX.,00.00.00.00,psAX,00000000
psAY.,00.00.00.00,psAY,00000000
psAZ.,00.00.00.00,psAZ,00000000
psAa.,00.00.00.00,psAa,00000000
psAb.,00.00.00.00,psAb,00000000
psAc.,00.00.00.00,psAc,00000000
psAd.,00.00.00.00,psAd,00000000
psAe.,00.00.00.00,psAe,00000000
psAf.,00.00.00.00,psAf,00000000
psAg.,00.00.00.00,psAg,00000000
psAh.,00.00.00.00,psAh,00000000
psAi.,00.00.00.00,psAi,00000000
psAj.,00.00.00.00,psAj,00000000
psAk.,00.00.00.00,psAk,00000000
psAl.,00.00.00.00,psAl,00000000
psAm.,00.00.00.00,psAm,00000000
psAn.,00.00.00.00,psAn,00000000
psAo.,00.00.00.00,psAo,00000000
psAp.,00.00.00.00,psAp,00000000
psAq.,00.00.00.00,psAq,00000000
psAr.,00.00.00.00,psAr,00000000
psAs.,00.00.00.00,psAs,00000000
psAt.,00.00.00.00,psAt,00000000
psAu.,00.00.00.00,psAu,00000000
psAv.,00.00.00.00,psAv,00000000
psAw.,00.00.00.00,psAw,00000000
psAx.,00.00.00.00,psAx,00000000
psAy.,00.00.00.00,psAy,00000000
psAz.,00.00.00.00,psAz,00000000
psB..,00.00.00.00,psB,00000000
psB1.,00.00.00.00,psB1,00000000
psB2.,00.00.00.00,psB2,00000000
psB3.,00.00.00.00,psB3,00000000
psB4.,00.00.00.00,psB4,00000000
psB5.,00.00.00.00,psB5,00000000
psB6.,00.00.00.00,psB6,00000000
psB7.,00.00.00.00,psB7,00000000
psB8.,00.00.00.00,psB8,00000000
psB9.,00.00.00.00,psB9,00000000
psBA.,00.00.00.00,psBA,00000000
psBB.,00.00.00.00,psBB,00000000
psBC.,00.00.00.00,psBC,00000000
psBD.,00.00.00.00,psBD,00000000
psBE.,00.00.00.00,psBE,00000000
psBF.,00.00.00.00,psBF,00000000
psBG.,00.00.00.00,psBG,00000000
psBH.,00.00.00.00,psBH,00000000
psBI.,00.00.00.00,psBI,00000000
psBJ.,00.00.00.00,psBJ,00000000
psBK.,00.00.00.00,psBK,00000000
psBL.,00.00.00.00,psBL,00000000
psBM.,00.00.00.00,psBM,00000000
psBN.,00.00.00.00,psBN,00000000
psBO.,00.00.00.00,psBO,00000000
psBP.,00.00.00.00,psBP,00000000
psBQ.,00.00.00.00,psBQ,00000000
psBR.,00.00.00.00,psBR,00000000
psBS.,00.00.00.00,psBS,00000000
psBT.,00.00.00.00,psBT,00000000
psBU.,00.00.00.00,psBU,00000000
psBV.,00.00.00.00,psBV,00000000
psBW.,00.00.00.00,psBW,00000000
psBX.,00.00.00.00,psBX,00000000
psBY.,00.00.00.00,psBY,00000000
psBZ.,00.00.00.00,psBZ,00000000
psBa.,00.00.00.00,psBa,00000000
psBb.,00.00.00.00,psBb,00000000
psBc.,00.00.00.00,psBc,00000000
psBd.,00.00.00.00,psBd,00000000
psBe.,00.00.00.00,psBe,00000000
psBf.,00.00.00.00,psBf,00000000
psBg.,00.00.00.00,psBg,00000000
psBh.,00.00.00.00,psBh,00000000
psBi.,00.00.00.00,psBi,00000000
psBj.,00.00.00.00,psBj,00000000
psBk.,00.00.00.00,psBk,00000000
psBl.,00.00.00.00,psBl,00000000
psBm.,00.00.00.00,psBm,00000000
psBn.,00.00.00.00,psBn,00000000
psBo.,00.00.00.00,psBo,00000000
psBp.,00.00.00.00,psBp,00000000
psBq.,00.00.00.00,psBq,00000000
psBr.,00.00.00.00,psBr,00000000
psBs.,00.00.00.00,psBs,00000000
psBt.,00.00.00.00,psBt,00000000
psBu.,00.00.00.00,psBu,00000000
psBv.,00.00.00.00,psBv,00000000
psBw.,00.00.00.00,psBw,00000000
psBx.,00.00.00.00,psBx,00000000
psBy.,00.00.00.00,psBy,00000000
psBz.,00.00.00.00,psBz,00000000
psC..,00.00.00.00,psC,00000000
psC1.,00.00.00.00,psC1,00000000
psC2.,00.00.00.00,psC2,00000000
psC3.,00.00.00.00,psC3,00000000
psC4.,00.00.00.00,psC4,00000000
psC5.,00.00.00.00,psC5,00000000
psC6.,00.00.00.00,psC6,00000000
psC7.,00.00.00.00,psC7,00000000
psC8.,00.00.00.00,psC8,00000000
psC9.,00.00.00.00,psC9,00000000
psCA.,00.00.00.00,psCA,00000000
psCB.,00.00.00.00,psCB,00000000
psCC.,00.00.00.00,psCC,00000000
psCD.,00.00.00.00,psCD,00000000
psCE.,00.00.00.00,psCE,00000000
psCF.,00.00.00.00,psCF,00000000
psCG.,00.00.00.00,psCG,00000000
psCH.,00.00.00.00,psCH,00000000
psCI.,00.00.00.00,psCI,00000000
psCJ.,00.00.00.00,psCJ,00000000
psCK.,00.00.00.00,psCK,00000000
psCL.,00.00.00.00,psCL,00000000
psCM.,00.00.00.00,psCM,00000000
psCN.,00.00.00.00,psCN,00000000
psCO.,00.00.00.00,psCO,00000000
psCP.,00.00.00.00,psCP,00000000
psCQ.,00.00.00.00,psCQ,00000000
psCR.,00.00.00.00,psCR,00000000
psCS.,00.00.00.00,psCS,00000000
psCT.,00.00.00.00,psCT,00000000
psCU.,00.00.00.00,psCU,00000000
psCV.,00.00.00.00,psCV,00000000
psCW.,00.00.00.00,psCW,00000000
psCX.,00.00.00.00,psCX,00000000
psCY.,00.00.00.00,psCY,00000000
psCZ.,00.00.00.00,psCZ,00000000
psCa.,00.00.00.00,psCa,00000000
psCb.,00.00.00.00,psCb,00000000
psCc.,00.00.00.00,psCc,00000000
psCd.,00.00.00.00,psCd,00000000
psCe.,00.00.00.00,psCe,00000000
psCf.,00.00.00.00,psCf,00000000
psCg.,00.00.00.00,psCg,00000000
psCh.,00.00.00.00,psCh,00000000
psCi.,00.00.00.00,psCi,00000000
psCj.,00.00.00.00,psCj,00000000
psCk.,00.00.00.00,psCk,00000000
psCl.,00.00.00.00,psCl,00000000
psCm.,00.00.00.00,psCm,00000000
psCn.,00.00.00.00,psCn,00000000
psCo.,00.00.00.00,psCo,00000000
psCp.,00.00.00.00,psCp,00000000
psCq.,00.00.00.00,psCq,00000000
psCr.,00.00.00.00,psCr,00000000
psCs.,00.00.00.00,psCs,00000000
psCt.,00.00.00.00,psCt,00000000
psCu.,00.00.00.00,psCu,00000000
psCv.,00.00.00.00,psCv,00000000
psCw.,00.00.00.00,psCw,00000000
psCx.,00.00.00.00,psCx,00000000
psCy.,00.00.00.00,psCy,00000000
psCz.,00.00.00.00,psCz,00000000
psD..,00.00.00.00,psD,00000000
psD1.,00.00.00.00,psD1,00000000
psD2.,00.00.00.00,psD2,00000000
psD3.,00.00.00.00,psD3,00000000
psD4.,00.00.00.00,psD4,00000000
psD5.,00.00.00.00,psD5,00000000
psD6.,00.00.00.00,psD6,00000000
psD7.,00.00.00.00,psD7,00000000
psD8.,00.00.00.00,psD8,00000000
psD9.,00.00.00.00,psD9,00000000
psDA.,00.00.00.00,psDA,00000000
psDB.,00.00.00.00,psDB,00000000
psDC.,00.00.00.00,psDC,00000000
psDD.,00.00.00.00,psDD,00000000
psDE.,00.00.00.00,psDE,00000000
psDF.,00.00.00.00,psDF,00000000
psDG.,00.00.00.00,psDG,00000000
psDH.,00.00.00.00,psDH,00000000
psDI.,00.00.00.00,psDI,00000000
psDJ.,00.00.00.00,psDJ,00000000
psDK.,00.00.00.00,psDK,00000000
psDL.,00.00.00.00,psDL,00000000
psDM.,00.00.00.00,psDM,00000000
psDN.,00.00.00.00,psDN,00000000
psDO.,00.00.00.00,psDO,00000000
psDP.,00.00.00.00,psDP,00000000
psDQ.,00.00.00.00,psDQ,00000000
psDR.,00.00.00.00,psDR,00000000
psDS.,00.00.00.00,psDS,00000000
psDT.,00.00.00.00,psDT,00000000
psDU.,00.00.00.00,psDU,00000000
psDV.,00.00.00.00,psDV,00000000
psDW.,00.00.00.00,psDW,00000000
psDX.,00.00.00.00,psDX,00000000
psDY.,00.00.00.00,psDY,00000000
psDZ.,00.00.00.00,psDZ,00000000
psDa.,00.00.00.00,psDa,00000000
psDb.,00.00.00.00,psDb,00000000
psDc.,00.00.00.00,psDc,00000000
psDd.,00.00.00.00,psDd,00000000
psDe.,00.00.00.00,psDe,00000000
psDf.,00.00.00.00,psDf,00000000
psDg.,00.00.00.00,psDg,00000000
psDh.,00.00.00.00,psDh,00000000
psDi.,00.00.00.00,psDi,00000000
psDj.,00.00.00.00,psDj,00000000
psDk.,00.00.00.00,psDk,00000000
psDl.,00.00.00.00,psDl,00000000
psDm.,00.00.00.00,psDm,00000000
psDn.,00.00.00.00,psDn,00000000
psDo.,00.00.00.00,psDo,00000000
psDp.,00.00.00.00,psDp,00000000
psDq.,00.00.00.00,psDq,00000000
psDr.,00.00.00.00,psDr,00000000
psDs.,00.00.00.00,psDs,00000000
psDt.,00.00.00.00,psDt,00000000
psDu.,00.00.00.00,psDu,00000000
psDv.,00.00.00.00,psDv,00000000
psDw.,00.00.00.00,psDw,00000000
psDx.,00.00.00.00,psDx,00000000
psDy.,00.00.00.00,psDy,00000000
psDz.,00.00.00.00,psDz,00000000
psE..,00.00.00.00,psE,00000000
psE1.,00.00.00.00,psE1,00000000
psE2.,00.00.00.00,psE2,00000000
psE3.,00.00.00.00,psE3,00000000
psE4.,00.00.00.00,psE4,00000000
psE5.,00.00.00.00,psE5,00000000
psE6.,00.00.00.00,psE6,00000000
psE7.,00.00.00.00,psE7,00000000
psE8.,00.00.00.00,psE8,00000000
psE9.,00.00.00.00,psE9,00000000
psEA.,00.00.00.00,psEA,00000000
psEB.,00.00.00.00,psEB,00000000
psEC.,00.00.00.00,psEC,00000000
psED.,00.00.00.00,psED,00000000
psEE.,00.00.00.00,psEE,00000000
psEF.,00.00.00.00,psEF,00000000
psEG.,00.00.00.00,psEG,00000000
psEH.,00.00.00.00,psEH,00000000
psF..,00.00.00.00,psF,00000000
psF1.,00.00.00.00,psF1,00000000
psF2.,00.00.00.00,psF2,00000000
psF3.,00.00.00.00,psF3,00000000
psF4.,00.00.00.00,psF4,00000000
psF5.,00.00.00.00,psF5,00000000
psF6.,00.00.00.00,psF6,00000000
psF7.,00.00.00.00,psF7,00000000
psF8.,00.00.00.00,psF8,00000000
psF9.,00.00.00.00,psF9,00000000
psFA.,00.00.00.00,psFA,00000000
psFB.,00.00.00.00,psFB,00000000
psFC.,00.00.00.00,psFC,00000000
psFD.,00.00.00.00,psFD,00000000
psFE.,00.00.00.00,psFE,00000000
psFF.,00.00.00.00,psFF,00000000
psFG.,00.00.00.00,psFG,00000000
psFH.,00.00.00.00,psFH,00000000
psFI.,00.00.00.00,psFI,00000000
psFJ.,00.00.00.00,psFJ,00000000
psFK.,00.00.00.00,psFK,00000000
psFL.,00.00.00.00,psFL,00000000
psFM.,00.00.00.00,psFM,00000000
psFN.,00.00.00.00,psFN,00000000
psFO.,00.00.00.00,psFO,00000000
psFP.,00.00.00.00,psFP,00000000
psFQ.,00.00.00.00,psFQ,00000000
psFR.,00.00.00.00,psFR,00000000
psFS.,00.00.00.00,psFS,00000000
psFT.,00.00.00.00,psFT,00000000
psFU.,00.00.00.00,psFU,00000000
psFV.,00.00.00.00,psFV,00000000
psFW.,00.00.00.00,psFW,00000000
psFX.,00.00.00.00,psFX,00000000
psFY.,00.00.00.00,psFY,00000000
psFZ.,00.00.00.00,psFZ,00000000
psFa.,00.00.00.00,psFa,00000000
psFb.,00.00.00.00,psFb,00000000
psFc.,00.00.00.00,psFc,00000000
psFd.,00.00.00.00,psFd,00000000
psFe.,00.00.00.00,psFe,00000000
psFf.,00.00.00.00,psFf,00000000
psFg.,00.00.00.00,psFg,00000000
psFh.,00.00.00.00,psFh,00000000
psFi.,00.00.00.00,psFi,00000000
psFj.,00.00.00.00,psFj,00000000
psFk.,00.00.00.00,psFk,00000000
psFl.,00.00.00.00,psFl,00000000
psFm.,00.00.00.00,psFm,00000000
psFn.,00.00.00.00,psFn,00000000
psFo.,00.00.00.00,psFo,00000000
psFp.,00.00.00.00,psFp,00000000
psFq.,00.00.00.00,psFq,00000000
psFr.,00.00.00.00,psFr,00000000
psFs.,00.00.00.00,psFs,00000000
psFt.,00.00.00.00,psFt,00000000
psFu.,00.00.00.00,psFu,00000000
psFv.,00.00.00.00,psFv,00000000
psFw.,00.00.00.00,psFw,00000000
psFx.,00.00.00.00,psFx,00000000
psFy.,00.00.00.00,psFy,00000000
psFz.,00.00.00.00,psFz,00000000
psG..,00.00.00.00,psG,00000000
psG1.,00.00.00.00,psG1,00000000
psG2.,00.00.00.00,psG2,00000000
psG3.,00.00.00.00,psG3,00000000
psG4.,00.00.00.00,psG4,00000000
psG5.,00.00.00.00,psG5,00000000
psG6.,00.00.00.00,psG6,00000000
psG7.,00.00.00.00,psG7,00000000
psG8.,00.00.00.00,psG8,00000000
psG9.,00.00.00.00,psG9,00000000
psGA.,00.00.00.00,psGA,00000000
psGB.,00.00.00.00,psGB,00000000
psGC.,00.00.00.00,psGC,00000000
psGD.,00.00.00.00,psGD,00000000
psGE.,00.00.00.00,psGE,00000000
psGF.,00.00.00.00,psGF,00000000
psGG.,00.00.00.00,psGG,00000000
psGH.,00.00.00.00,psGH,00000000
psGI.,00.00.00.00,psGI,00000000
psGJ.,00.00.00.00,psGJ,00000000
psGK.,00.00.00.00,psGK,00000000
psGL.,00.00.00.00,psGL,00000000
psGM.,00.00.00.00,psGM,00000000
psGN.,00.00.00.00,psGN,00000000
psGO.,00.00.00.00,psGO,00000000
psGP.,00.00.00.00,psGP,00000000
psGQ.,00.00.00.00,psGQ,00000000
psGR.,00.00.00.00,psGR,00000000
psGS.,00.00.00.00,psGS,00000000
psGT.,00.00.00.00,psGT,00000000
psGU.,00.00.00.00,psGU,00000000
psGV.,00.00.00.00,psGV,00000000
psGW.,00.00.00.00,psGW,00000000
psGX.,00.00.00.00,psGX,00000000
psGY.,00.00.00.00,psGY,00000000
psGZ.,00.00.00.00,psGZ,00000000
psGa.,00.00.00.00,psGa,00000000
psGb.,00.00.00.00,psGb,00000000
psGc.,00.00.00.00,psGc,00000000
psGd.,00.00.00.00,psGd,00000000
psGe.,00.00.00.00,psGe,00000000
psGf.,00.00.00.00,psGf,00000000
psGg.,00.00.00.00,psGg,00000000
psGh.,00.00.00.00,psGh,00000000
psGi.,00.00.00.00,psGi,00000000
psGj.,00.00.00.00,psGj,00000000
psGk.,00.00.00.00,psGk,00000000
psGl.,00.00.00.00,psGl,00000000
psGm.,00.00.00.00,psGm,00000000
psGn.,00.00.00.00,psGn,00000000
psGo.,00.00.00.00,psGo,00000000
psGp.,00.00.00.00,psGp,00000000
psGq.,00.00.00.00,psGq,00000000
psGr.,00.00.00.00,psGr,00000000
psGs.,00.00.00.00,psGs,00000000
psGt.,00.00.00.00,psGt,00000000
psGu.,00.00.00.00,psGu,00000000
psGv.,00.00.00.00,psGv,00000000
psGw.,00.00.00.00,psGw,00000000
psGx.,00.00.00.00,psGx,00000000
psGy.,00.00.00.00,psGy,00000000
psGz.,00.00.00.00,psGz,00000000
psH..,00.00.00.00,psH,00000000
psH1.,00.00.00.00,psH1,00000000
psH2.,00.00.00.00,psH2,00000000
psI..,00.00.00.00,psI,00000000
psI1.,00.00.00.00,psI1,00000000
psI2.,00.00.00.00,psI2,00000000
psI3.,00.00.00.00,psI3,00000000
psI4.,00.00.00.00,psI4,00000000
psI5.,00.00.00.00,psI5,00000000
psI6.,00.00.00.00,psI6,00000000
psI7.,00.00.00.00,psI7,00000000
psI8.,00.00.00.00,psI8,00000000
psI9.,00.00.00.00,psI9,00000000
psIA.,00.00.00.00,psIA,00000000
psIB.,00.00.00.00,psIB,00000000
psIC.,00.00.00.00,psIC,00000000
psID.,00.00.00.00,psID,00000000
psIE.,00.00.00.00,psIE,00000000
psIF.,00.00.00.00,psIF,00000000
psIG.,00.00.00.00,psIG,00000000
psIH.,00.00.00.00,psIH,00000000
psII.,00.00.00.00,psII,00000000
psIJ.,00.00.00.00,psIJ,00000000
psIK.,00.00.00.00,psIK,00000000
psIL.,00.00.00.00,psIL,00000000
psIM.,00.00.00.00,psIM,00000000
psIN.,00.00.00.00,psIN,00000000
psIO.,00.00.00.00,psIO,00000000
psIP.,00.00.00.00,psIP,00000000
psIQ.,00.00.00.00,psIQ,00000000
psIR.,00.00.00.00,psIR,00000000
psJ..,00.00.00.00,psJ,00000000
psJ1.,00.00.00.00,psJ1,00000000
psJ2.,00.00.00.00,psJ2,00000000
psJ3.,00.00.00.00,psJ3,00000000
psJ4.,00.00.00.00,psJ4,00000000
psJ5.,00.00.00.00,psJ5,00000000
psJ6.,00.00.00.00,psJ6,00000000
psJ7.,00.00.00.00,psJ7,00000000
psJ8.,00.00.00.00,psJ8,00000000
psJ9.,00.00.00.00,psJ9,00000000
psJA.,00.00.00.00,psJA,00000000
psJB.,00.00.00.00,psJB,00000000
psJC.,00.00.00.00,psJC,00000000
psJD.,00.00.00.00,psJD,00000000
psJE.,00.00.00.00,psJE,00000000
psJF.,00.00.00.00,psJF,00000000
psJG.,00.00.00.00,psJG,00000000
psJH.,00.00.00.00,psJH,00000000
psJI.,00.00.00.00,psJI,00000000
psJJ.,00.00.00.00,psJJ,00000000
psJK.,00.00.00.00,psJK,00000000
psJL.,00.00.00.00,psJL,00000000
psJM.,00.00.00.00,psJM,00000000
psJN.,00.00.00.00,psJN,00000000
psJO.,00.00.00.00,psJO,00000000
psJP.,00.00.00.00,psJP,00000000
psJQ.,00.00.00.00,psJQ,00000000
psJR.,00.00.00.00,psJR,00000000
psJS.,00.00.00.00,psJS,00000000
psJT.,00.00.00.00,psJT,00000000
psJU.,00.00.00.00,psJU,00000000
psJV.,00.00.00.00,psJV,00000000
psJW.,00.00.00.00,psJW,00000000
pt1A.,00.00.00.00,pt1A,00000000
pt1B.,00.00.00.00,pt1B,00000000
pt1C.,00.00.00.00,pt1C,00000000
pt1D.,00.00.00.00,pt1D,00000000
pt28.,00.00.00.00,pt28,00000000
pt29.,00.00.00.00,pt29,00000000
pt2A.,00.00.00.00,pt2A,00000000
pt2B.,00.00.00.00,pt2B,00000000
pu1..,06.01.06.00,pu1,06010600
pu11.,06.01.06.00,pu11,06010600
pu12.,06.01.06.00,pu12,06010600
pu13.,06.01.06.00,pu13,06010600
pu2..,00.00.00.00,pu2,00000000
pu21.,06.01.06.00,pu21,06010600
pu3..,00.00.00.00,pu3,00000000
pu31.,06.01.06.00,pu31,06010600
pu4..,00.00.00.00,pu4,00000000
pu41.,06.01.06.00,pu41,06010600
pu42.,06.01.06.00,pu42,06010600
pu5..,00.00.00.00,pu5,00000000
pu51.,06.01.06.00,pu51,06010600
pu52.,06.01.06.00,pu52,06010600
pu53.,06.01.06.00,pu53,06010600
pu55.,06.01.06.00,pu55,06010600
pu56.,06.01.06.00,pu56,06010600
pu6..,00.00.00.00,pu6,00000000
pu61.,06.01.06.00,pu61,06010600
pu7..,00.00.00.00,pu7,00000000
pu71.,06.01.06.00,pu71,06010600
pu72.,06.01.06.00,pu72,06010600
pu73.,06.01.06.00,pu73,06010600
pu74.,06.01.06.00,pu74,06010600
pu75.,06.01.06.00,pu75,06010600
pu8..,00.00.00.00,pu8,00000000
pu81.,00.00.00.00,pu81,00000000
pu9..,00.00.00.00,pu9,00000000
pu91.,00.00.00.00,pu91,00000000
pua..,00.00.00.00,pua,00000000
pub..,00.00.00.00,pub,00000000
pub1.,00.00.00.00,pub1,00000000
pub2.,00.00.00.00,pub2,00000000
puc..,00.00.00.00,puc,00000000
puc1.,00.00.00.00,puc1,00000000
puc2.,00.00.00.00,puc2,00000000
pud..,00.00.00.00,pud,00000000
pud1.,00.00.00.00,pud1,00000000
pud2.,00.00.00.00,pud2,00000000
puf1.,00.00.00.00,puf1,00000000
puf2.,00.00.00.00,puf2,00000000
puf3.,00.00.00.00,puf3,00000000
puf4.,00.00.00.00,puf4,00000000
puh..,06.01.06.00,puh,06010600
puh1.,06.01.06.00,puh1,06010600
puh2.,06.01.06.00,puh2,06010600
puh3.,06.01.06.00,puh3,06010600
puh4.,06.01.06.00,puh4,06010600
puh5.,06.01.06.00,puh5,06010600
puh6.,06.01.06.00,puh6,06010600
puh7.,06.01.06.00,puh7,06010600
puh8.,06.01.06.00,puh8,06010600
puh9.,06.01.06.00,puh9,06010600
puhA.,06.01.06.00,puhA,06010600
puhB.,06.01.06.00,puhB,06010600
puhC.,06.01.06.00,puhC,06010600
puhD.,06.01.06.00,puhD,06010600
puhE.,06.01.06.00,puhE,06010600
puhF.,06.01.06.00,puhF,06010600
puhG.,06.01.06.00,puhG,06010600
puhH.,06.01.06.00,puhH,06010600
puhI.,06.01.06.00,puhI,06010600
puhJ.,06.01.06.00,puhJ,06010600
puhK.,06.01.06.00,puhK,06010600
puhL.,06.01.06.00,puhL,06010600
puhM.,06.01.06.00,puhM,06010600
puhN.,06.01.06.00,puhN,06010600
puhO.,06.01.06.00,puhO,06010600
puhP.,06.01.06.00,puhP,06010600
puhQ.,06.01.06.00,puhQ,06010600
puhR.,06.01.06.00,puhR,06010600
puhS.,06.01.06.00,puhS,06010600
puhT.,06.01.06.00,puhT,06010600
puhU.,06.01.06.00,puhU,06010600
puhV.,06.01.06.00,puhV,06010600
puhW.,06.01.06.00,puhW,06010600
puhX.,06.01.06.00,puhX,06010600
puhY.,06.01.06.00,puhY,06010600
puhZ.,06.01.06.00,puhZ,06010600
puha.,06.01.06.00,puha,06010600
puhb.,06.01.06.00,puhb,06010600
puhc.,06.01.06.00,puhc,06010600
puhd.,06.01.06.00,puhd,06010600
puhe.,06.01.06.00,puhe,06010600
puhf.,06.01.06.00,puhf,06010600
puhg.,06.01.06.00,puhg,06010600
puhh.,06.01.06.00,puhh,06010600
puhi.,06.01.06.00,puhi,06010600
puhj.,06.01.06.00,puhj,06010600
puhk.,06.01.06.00,puhk,06010600
puhl.,06.01.06.00,puhl,06010600
puhm.,06.01.06.00,puhm,06010600
puhn.,06.01.06.00,puhn,06010600
puhp.,06.01.06.00,puhp,06010600
puhq.,06.01.06.00,puhq,06010600
puhr.,06.01.06.00,puhr,06010600
puhs.,06.01.06.00,puhs,06010600
puht.,06.01.06.00,puht,06010600
puhu.,06.01.06.00,puhu,06010600
puhv.,06.01.06.00,puhv,06010600
puhw.,06.01.06.00,puhw,06010600
puhx.,06.01.06.00,puhx,06010600
puhy.,06.01.06.00,puhy,06010600
puhz.,06.01.06.00,puhz,06010600
pui..,06.01.06.00,pui,06010600
pui1.,06.01.06.00,pui1,06010600
pui2.,06.01.06.00,pui2,06010600
pui3.,06.01.06.00,pui3,06010600
pui4.,06.01.06.00,pui4,06010600
pui5.,06.01.06.00,pui5,06010600
pui6.,06.01.06.00,pui6,06010600
pui7.,06.01.06.00,pui7,06010600
pui8.,06.01.06.00,pui8,06010600
pui9.,06.01.06.00,pui9,06010600
puiA.,06.01.06.00,puiA,06010600
puiB.,06.01.06.00,puiB,06010600
puiC.,06.01.06.00,puiC,06010600
puiD.,06.01.06.00,puiD,06010600
puiE.,06.01.06.00,puiE,06010600
puiF.,06.01.06.00,puiF,06010600
puiG.,06.01.06.00,puiG,06010600
puiH.,06.01.06.00,puiH,06010600
puiI.,06.01.06.00,puiI,06010600
puiJ.,06.01.06.00,puiJ,06010600
puiK.,06.01.06.00,puiK,06010600
puiL.,06.01.06.00,puiL,06010600
puiM.,06.01.06.00,puiM,06010600
puiN.,06.01.06.00,puiN,06010600
puiO.,06.01.06.00,puiO,06010600
puiP.,06.01.06.00,puiP,06010600
puiQ.,06.01.06.00,puiQ,06010600
puiR.,06.01.06.00,puiR,06010600
puiS.,06.01.06.00,puiS,06010600
puiT.,06.01.06.00,puiT,06010600
puiU.,06.01.06.00,puiU,06010600
puiV.,06.01.06.00,puiV,06010600
puiW.,06.01.06.00,puiW,06010600
puiX.,06.01.06.00,puiX,06010600
puiY.,06.01.06.00,puiY,06010600
puiZ.,06.01.06.00,puiZ,06010600
puia.,06.01.06.00,puia,06010600
puib.,06.01.06.00,puib,06010600
puic.,06.01.06.00,puic,06010600
puid.,06.01.06.00,puid,06010600
puie.,06.01.06.00,puie,06010600
puif.,06.01.06.00,puif,06010600
puig.,06.01.06.00,puig,06010600
puih.,06.01.06.00,puih,06010600
puii.,06.01.06.00,puii,06010600
puij.,06.01.06.00,puij,06010600
puik.,06.01.06.00,puik,06010600
puil.,06.01.06.00,puil,06010600
puim.,06.01.06.00,puim,06010600
puin.,06.01.06.00,puin,06010600
